raw_log,timestamp,user_id,transaction_type,amount,currency,location,device,is_parsed,parse_errors,amount_raw,hour,day_of_week,is_weekend
2025-07-04 00:04:57 | user: user1094 | txn: withdrawal of $3926.0 from Leeds | device: Xiaomi Mi 11,2025-07-04 00:04:57,user1094,withdrawal,2944.5,$,Leeds,Xiaomi Mi 11,True,,3926.0,0,4,False
2025-07-15 18:26:37::user1055::cashout::1102.64::Liverpool::None,2025-07-15 18:26:37,user1055,cashout,1102.64,£,Liverpool,,True,,1102.64,18,1,False
2025-07-25 20:29:56 | user: user1094 | txn: refund of £511.95 from None | device: Huawei P30,2025-07-25 20:29:56,user1094,refund,511.95,£,,Huawei P30,True,,511.95,20,4,False
2025-07-15 03:19:51::user1067::transfer::138.99::Liverpool::Samsung Galaxy S10,2025-07-15 03:19:51,user1067,transfer,138.99,£,Liverpool,Samsung Galaxy S10,True,,138.99,3,1,False
usr:user1097|deposit|£923.03|London|2025-06-17 03:43:19|Samsung Galaxy S10,2025-06-17 03:43:19,user1097,deposit,923.03,£,London,Samsung Galaxy S10,True,,923.03,3,1,False
2025-06-22 00:17:20 >> [user1024] did cashout - amt=£4895.34 - None // dev:Xiaomi Mi 11,2025-06-22 00:17:20,user1024,cashout,4895.34,£,None,Xiaomi Mi 11,True,,4895.34,0,6,True
2025-06-29 01:59:09::user1067::deposit::1576.26::Liverpool::Pixel 6,2025-06-29 01:59:09,user1067,deposit,1576.26,£,Liverpool,Pixel 6,True,,1576.26,1,6,True
usr:user1058|purchase|£4487.93|Birmingham|2025-06-25 10:43:44|None,2025-06-25 10:43:44,user1058,purchase,4487.93,£,Birmingham,,True,,4487.93,10,2,False
2025-07-24 21:20:01::user1011::deposit::2166.85::Glasgow::Huawei P30,2025-07-24 21:20:01,user1011,deposit,2166.85,£,Glasgow,Huawei P30,True,,2166.85,21,3,False
01/07/2025 01:47:08 ::: user1097 *** TRANSFER ::: amt:2751.07$ @ Birmingham <iPhone 13>,2025-07-01 01:47:08,user1097,transfer,2751.07,£,Birmingham,iPhone 13,True,,2751.07,1,1,False
usr:user1014|withdrawal|£329.65|None|2025-06-13 01:53:13|Pixel 6,2025-06-13 01:53:13,user1014,withdrawal,329.65,£,,Pixel 6,True,,329.65,1,4,False
usr:user1077|debit|£1247.89|Manchester|2025-07-01 06:52:12|iPhone 13,2025-07-01 06:52:12,user1077,debit,1247.89,£,Manchester,iPhone 13,True,,1247.89,6,1,False
2025-06-13 19:33:32 | user: user1008 | txn: deposit of £4646.67 from Birmingham | device: Pixel 6,2025-06-13 19:33:32,user1008,deposit,4646.67,£,Birmingham,Pixel 6,True,,4646.67,19,4,False
usr:user1077|purchase|€1309.36|Cardiff|2025-07-05 22:28:24|Huawei P30,2025-07-05 22:28:24,user1077,purchase,1139.14,€,Cardiff,Huawei P30,True,,1309.36,22,5,True
usr:user1010|deposit|£4382.2|Leeds|2025-07-20 12:37:37|Huawei P30,2025-07-20 12:37:37,user1010,deposit,4382.2,£,Leeds,Huawei P30,True,,4382.2,12,6,True
2025-07-14 09:22:13::user1063::withdrawal::4165.96::None::Samsung Galaxy S10,2025-07-14 09:22:13,user1063,withdrawal,4165.96,,,Samsung Galaxy S10,True,,4165.96,9,0,False
2025-06-09 15:48:27 - user=user1047 - action=withdrawal $3530.75 - ATM: Manchester - device=Huawei P30,2025-06-09 15:48:27,user1047,withdrawal,2648.06,$,Manchester,Huawei P30,True,,3530.75,15,0,False
2025-06-25 14:00:02 | user: user1025 | txn: debit of $4906.93 from Leeds | device: Pixel 6,2025-06-25 14:00:02,user1025,debit,3680.2,$,Leeds,Pixel 6,True,,4906.93,14,2,False
usr:user1043|cashout|€464.29|Leeds|2025-07-05 01:20:19|None,2025-07-05 01:20:19,user1043,cashout,403.93,€,Leeds,,True,,464.29,1,5,True
2025-06-17 16:47:12::user1024::purchase::1900.01::Birmingham::Nokia 3310,2025-06-17 16:47:12,user1024,purchase,1900.01,£,Birmingham,Nokia 3310,True,,1900.01,16,1,False
2025-07-17 03:29:33 | user: user1019 | txn: top-up of £2690.94 from None | device: Xiaomi Mi 11,2025-07-17 03:29:33,user1019,top-up,2690.94,£,,Xiaomi Mi 11,True,,2690.94,3,3,False
2025-06-07 20:53:00 - user=user1055 - action=cashout £2915.55 - ATM: Liverpool - device=Xiaomi Mi 11,2025-06-07 20:53:00,user1055,cashout,2915.55,£,Liverpool,Xiaomi Mi 11,True,,2915.55,20,5,True
2025-06-13 08:40:05 | user: user1021 | txn: cashout of €2817.21 from Cardiff | device: None,2025-06-13 08:40:05,user1021,cashout,2450.97,€,Cardiff,None,True,,2817.21,8,4,False
user1007 2025-07-11 06:19:46 withdrawal 4254.75 Liverpool Xiaomi Mi 11,2025-07-11 06:19:46,user1007,withdrawal,4254.75,£,Liverpool,Xiaomi,True,,4254.75,6,4,False
2025-07-03 14:31:24 - user=user1028 - action=withdrawal €54.84 - ATM: Glasgow - device=Huawei P30,2025-07-03 14:31:24,user1028,withdrawal,47.71,€,Glasgow,Huawei P30,True,,54.84,14,3,False
user1087 2025-07-01 15:34:26 transfer 136.6 Cardiff Huawei P30,2025-07-01 15:34:26,user1087,transfer,136.6,£,Cardiff,Huawei,True,,136.6,15,1,False
usr:user1014|deposit|$1672.3|Glasgow|2025-07-07 22:48:08|Pixel 6,2025-07-07 22:48:08,user1014,deposit,1254.22,$,Glasgow,Pixel 6,True,,1672.3,22,0,False
user1087 2025-06-18 23:29:52 refund 4404.17 Birmingham Pixel 6,2025-06-18 23:29:52,user1087,refund,4404.17,£,Birmingham,Pixel,True,,4404.17,23,2,False
2025-06-21 19:07:54 - user=user1044 - action=purchase €2383.8 - ATM: Cardiff - device=None,2025-06-21 19:07:54,user1044,purchase,2073.91,€,Cardiff,,True,,2383.8,19,5,True
2025-07-19 14:10:13 | user: user1037 | txn: debit of €4453.11 from None | device: Nokia 3310,2025-07-19 14:10:13,user1037,debit,3874.21,€,,Nokia 3310,True,,4453.11,14,5,True
2025-07-09 11:20:52 >> [user1089] did deposit - amt=€3149.78 - Manchester // dev:iPhone 13,2025-07-09 11:20:52,user1089,deposit,2740.31,€,Manchester,iPhone 13,True,,3149.78,11,2,False
2025-07-18 22:20:50 >> [user1048] did debit - amt=€3050.91 - Liverpool // dev:Samsung Galaxy S10,2025-07-18 22:20:50,user1048,debit,2654.29,€,Liverpool,Samsung Galaxy S10,True,,3050.91,22,4,False
2025-07-06 22:49:22 | user: user1063 | txn: cashout of €1200.71 from None | device: Nokia 3310,2025-07-06 22:49:22,user1063,cashout,1044.62,€,,Nokia 3310,True,,1200.71,22,6,True
2025-06-24 09:10:20 | user: user1031 | txn: deposit of £960.72 from Liverpool | device: Pixel 6,2025-06-24 09:10:20,user1031,deposit,960.72,£,Liverpool,Pixel 6,True,,960.72,9,1,False
2025-07-29 09:02:08 - user=user1025 - action=cashout €4403.66 - ATM: Birmingham - device=Xiaomi Mi 11,2025-07-29 09:02:08,user1025,cashout,3831.18,€,Birmingham,Xiaomi Mi 11,True,,4403.66,9,1,False
2025-06-27 04:11:14 | user: user1025 | txn: withdrawal of £4006.27 from Birmingham | device: None,2025-06-27 04:11:14,user1025,withdrawal,4006.27,£,Birmingham,None,True,,4006.27,4,4,False
2025-06-25 16:26:59 - user=user1094 - action=transfer £2556.54 - ATM: Liverpool - device=Huawei P30,2025-06-25 16:26:59,user1094,transfer,2556.54,£,Liverpool,Huawei P30,True,,2556.54,16,2,False
2025-06-25 22:09:34 - user=user1058 - action=withdrawal €3532.8 - ATM: Glasgow - device=Nokia 3310,2025-06-25 22:09:34,user1058,withdrawal,3073.54,€,Glasgow,Nokia 3310,True,,3532.8,22,2,False
2025-06-07 16:04:18 | user: user1070 | txn: debit of $2461.48 from Glasgow | device: Huawei P30,2025-06-07 16:04:18,user1070,debit,1846.11,$,Glasgow,Huawei P30,True,,2461.48,16,5,True
17/06/2025 02:45:45 ::: user1068 *** WITHDRAWAL ::: amt:4198.3€ @ None <None>,2025-06-17 02:45:45,user1068,withdrawal,4198.3,,,,True,,4198.3,2,1,False
2025-06-21 08:28:09 - user=user1069 - action=purchase £2043.12 - ATM: Liverpool - device=iPhone 13,2025-06-21 08:28:09,user1069,purchase,2043.12,£,Liverpool,iPhone 13,True,,2043.12,8,5,True
user1059 2025-07-29 17:46:40 top-up 4283.49 None None,2025-07-29 17:46:40,user1059,top-up,4283.49,,,,True,,4283.49,17,1,False
2025-06-10 12:09:08 - user=user1046 - action=top-up $4996.45 - ATM: Liverpool - device=iPhone 13,2025-06-10 12:09:08,user1046,top-up,3747.34,$,Liverpool,iPhone 13,True,,4996.45,12,1,False
2025-06-12 04:05:49 | user: user1031 | txn: debit of £44.45 from Leeds | device: Samsung Galaxy S10,2025-06-12 04:05:49,user1031,debit,44.45,£,Leeds,Samsung Galaxy S10,True,,44.45,4,3,False
2025-06-07 14:12:50 >> [user1020] did cashout - amt=€2164.11 - Birmingham // dev:Pixel 6,2025-06-07 14:12:50,user1020,cashout,1882.78,€,Birmingham,Pixel 6,True,,2164.11,14,5,True
2025-06-18 14:02:35 >> [user1020] did transfer - amt=£4140.82 - Manchester // dev:Nokia 3310,2025-06-18 14:02:35,user1020,transfer,4140.82,£,Manchester,Nokia 3310,True,,4140.82,14,2,False
usr:user1097|top-up|£220.09|Manchester|2025-07-10 00:51:11|Samsung Galaxy S10,2025-07-10 00:51:11,user1097,top-up,220.09,£,Manchester,Samsung Galaxy S10,True,,220.09,0,3,False
13/06/2025 13:59:19 ::: user1046 *** CASHOUT ::: amt:2709.3€ @ Birmingham <iPhone 13>,2025-06-13 13:59:19,user1046,cashout,2709.3,£,Birmingham,iPhone 13,True,,2709.3,13,4,False
usr:user1065|deposit|€4209.41|Cardiff|2025-06-29 10:35:31|None,2025-06-29 10:35:31,user1065,deposit,3662.19,€,Cardiff,,True,,4209.41,10,6,True
2025-07-03 00:44:04::user1079::refund::4958.16::Manchester::Xiaomi Mi 11,2025-07-03 00:44:04,user1079,refund,4958.16,£,Manchester,Xiaomi Mi 11,True,,4958.16,0,3,False
user1071 2025-07-10 10:33:27 purchase 2845.47 London Huawei P30,2025-07-10 10:33:27,user1071,purchase,2845.47,£,London,Huawei,True,,2845.47,10,3,False
user1020 2025-06-21 08:33:43 deposit 4365.1 Cardiff Huawei P30,2025-06-21 08:33:43,user1020,deposit,4365.1,£,Cardiff,Huawei,True,,4365.1,8,5,True
usr:user1055|top-up|€2425.47|Manchester|2025-07-13 21:56:49|Nokia 3310,2025-07-13 21:56:49,user1055,top-up,2110.16,€,Manchester,Nokia 3310,True,,2425.47,21,6,True
user1080 2025-07-31 02:52:42 top-up 801.1 Leeds Huawei P30,2025-07-31 02:52:42,user1080,top-up,801.1,£,Leeds,Huawei,True,,801.1,2,3,False
usr:user1081|withdrawal|€4424.01|Glasgow|2025-06-02 03:44:12|iPhone 13,2025-06-02 03:44:12,user1081,withdrawal,3848.89,€,Glasgow,iPhone 13,True,,4424.01,3,0,False
2025-06-03 21:55:52 - user=user1010 - action=deposit €2378.82 - ATM: Cardiff - device=Samsung Galaxy S10,2025-06-03 21:55:52,user1010,deposit,2069.57,€,Cardiff,Samsung Galaxy S10,True,,2378.82,21,1,False
usr:user1010|deposit|$1119.83|None|2025-06-09 10:09:48|Huawei P30,2025-06-09 10:09:48,user1010,deposit,839.87,$,,Huawei P30,True,,1119.83,10,0,False
09/06/2025 02:02:14 ::: user1068 *** PURCHASE ::: amt:3076.62$ @ None <Xiaomi Mi 11>,2025-06-09 02:02:14,user1068,purchase,3076.62,,,Xiaomi Mi 11,True,,3076.62,2,0,False
11/06/2025 09:06:28 ::: user1081 *** DEBIT ::: amt:3689.33$ @ Cardiff <Nokia 3310>,2025-06-11 09:06:28,user1081,debit,3689.33,£,Cardiff,Nokia 3310,True,,3689.33,9,2,False
2025-07-01 04:00:37 >> [user1035] did refund - amt=$578.81 - London // dev:Pixel 6,2025-07-01 04:00:37,user1035,refund,434.11,$,London,Pixel 6,True,,578.81,4,1,False
11/07/2025 20:02:26 ::: user1068 *** DEBIT ::: amt:4690.09£ @ Glasgow <Huawei P30>,2025-07-11 20:02:26,user1068,debit,4690.09,£,Glasgow,Huawei P30,True,,4690.09,20,4,False
2025-07-20 19:22:09 >> [user1077] did top-up - amt=€3412.25 - Liverpool // dev:Xiaomi Mi 11,2025-07-20 19:22:09,user1077,top,2968.66,€,Liverpool,Xiaomi Mi 11,True,,3412.25,19,6,True
2025-06-26 21:34:23 | user: user1043 | txn: deposit of $2637.71 from Birmingham | device: iPhone 13,2025-06-26 21:34:23,user1043,deposit,1978.28,$,Birmingham,iPhone 13,True,,2637.71,21,3,False
2025-07-16 10:24:11 - user=user1028 - action=top-up €3826.34 - ATM: Manchester - device=None,2025-07-16 10:24:11,user1028,top-up,3328.92,€,Manchester,,True,,3826.34,10,2,False
usr:user1010|refund|€675.38|London|2025-07-04 12:43:37|Xiaomi Mi 11,2025-07-04 12:43:37,user1010,refund,587.58,€,London,Xiaomi Mi 11,True,,675.38,12,4,False
2025-07-18 05:49:34 >> [user1048] did purchase - amt=€3290.46 - Birmingham // dev:Huawei P30,2025-07-18 05:49:34,user1048,purchase,2862.7,€,Birmingham,Huawei P30,True,,3290.46,5,4,False
2025-07-09 06:26:41 - user=user1035 - action=purchase €938.75 - ATM: None - device=Pixel 6,2025-07-09 06:26:41,user1035,purchase,816.71,€,,Pixel 6,True,,938.75,6,2,False
2025-07-18 21:37:28 >> [user1047] did debit - amt=£638.96 - Cardiff // dev:iPhone 13,2025-07-18 21:37:28,user1047,debit,638.96,£,Cardiff,iPhone 13,True,,638.96,21,4,False
2025-06-02 07:52:30 | user: user1011 | txn: refund of £742.44 from London | device: Nokia 3310,2025-06-02 07:52:30,user1011,refund,742.44,£,London,Nokia 3310,True,,742.44,7,0,False
user1008 2025-06-16 21:04:05 deposit 3403.76 Glasgow iPhone 13,2025-06-16 21:04:05,user1008,deposit,3403.76,£,Glasgow,iPhone,True,,3403.76,21,0,False
2025-07-21 20:04:53 - user=user1018 - action=purchase €4195.21 - ATM: London - device=Xiaomi Mi 11,2025-07-21 20:04:53,user1018,purchase,3649.83,€,London,Xiaomi Mi 11,True,,4195.21,20,0,False
usr:user1019|cashout|£4672.77|London|2025-07-25 03:03:21|Samsung Galaxy S10,2025-07-25 03:03:21,user1019,cashout,4672.77,£,London,Samsung Galaxy S10,True,,4672.77,3,4,False
2025-07-11 07:06:13::user1089::transfer::2354.32::Cardiff::Huawei P30,2025-07-11 07:06:13,user1089,transfer,2354.32,£,Cardiff,Huawei P30,True,,2354.32,7,4,False
07/07/2025 10:00:00 ::: user1043 *** WITHDRAWAL ::: amt:2203.83€ @ Manchester <Huawei P30>,2025-07-07 10:00:00,user1043,withdrawal,2203.83,£,Manchester,Huawei P30,True,,2203.83,10,0,False
2025-07-13 23:46:19 | user: user1096 | txn: top-up of $534.6 from Birmingham | device: Nokia 3310,2025-07-13 23:46:19,user1096,top-up,400.95,$,Birmingham,Nokia 3310,True,,534.6,23,6,True
16/07/2025 05:25:36 ::: user1083 *** WITHDRAWAL ::: amt:264.15$ @ Cardiff <iPhone 13>,2025-07-16 05:25:36,user1083,withdrawal,264.15,£,Cardiff,iPhone 13,True,,264.15,5,2,False
2025-07-05 04:18:24 - user=user1072 - action=debit £1949.87 - ATM: Liverpool - device=Samsung Galaxy S10,2025-07-05 04:18:24,user1072,debit,1949.87,£,Liverpool,Samsung Galaxy S10,True,,1949.87,4,5,True
2025-07-29 22:55:46 | user: user1020 | txn: transfer of $1698.19 from Birmingham | device: iPhone 13,2025-07-29 22:55:46,user1020,transfer,1273.64,$,Birmingham,iPhone 13,True,,1698.19,22,1,False
usr:user1094|withdrawal|$1078.82|Birmingham|2025-07-23 15:08:15|Xiaomi Mi 11,2025-07-23 15:08:15,user1094,withdrawal,809.12,$,Birmingham,Xiaomi Mi 11,True,,1078.82,15,2,False
2025-07-11 04:18:35::user1070::deposit::3725.69::Cardiff::Nokia 3310,2025-07-11 04:18:35,user1070,deposit,3725.69,£,Cardiff,Nokia 3310,True,,3725.69,4,4,False
2025-06-05 08:56:32 - user=user1018 - action=deposit £4329.03 - ATM: London - device=Samsung Galaxy S10,2025-06-05 08:56:32,user1018,deposit,4329.03,£,London,Samsung Galaxy S10,True,,4329.03,8,3,False
27/07/2025 10:33:36 ::: user1094 *** PURCHASE ::: amt:4775.2€ @ Manchester <iPhone 13>,2025-07-27 10:33:36,user1094,purchase,4775.2,£,Manchester,iPhone 13,True,,4775.2,10,6,True
user1093 2025-07-02 16:04:05 transfer 1163.14 Birmingham iPhone 13,2025-07-02 16:04:05,user1093,transfer,1163.14,£,Birmingham,iPhone,True,,1163.14,16,2,False
10/07/2025 12:21:28 ::: user1034 *** REFUND ::: amt:2785.41£ @ Birmingham <Samsung Galaxy S10>,2025-07-10 12:21:28,user1034,refund,2785.41,£,Birmingham,Samsung Galaxy S10,True,,2785.41,12,3,False
usr:user1096|transfer|$1630.72|Birmingham|2025-06-20 04:26:53|Nokia 3310,2025-06-20 04:26:53,user1096,transfer,1223.04,$,Birmingham,Nokia 3310,True,,1630.72,4,4,False
2025-06-16 18:38:17 - user=user1082 - action=cashout £1113.47 - ATM: Leeds - device=None,2025-06-16 18:38:17,user1082,cashout,1113.47,£,Leeds,,True,,1113.47,18,0,False
user1029 2025-07-29 22:37:29 top-up 1770.15 London Samsung Galaxy S10,2025-07-29 22:37:29,user1029,top-up,1770.15,£,London,Samsung,True,,1770.15,22,1,False
2025-06-11 21:57:25 >> [user1026] did purchase - amt=€1775.64 - Cardiff // dev:Samsung Galaxy S10,2025-06-11 21:57:25,user1026,purchase,1544.81,€,Cardiff,Samsung Galaxy S10,True,,1775.64,21,2,False
2025-07-27 13:58:40 - user=user1031 - action=transfer €837.65 - ATM: None - device=Xiaomi Mi 11,2025-07-27 13:58:40,user1031,transfer,728.76,€,,Xiaomi Mi 11,True,,837.65,13,6,True
2025-07-21 23:19:54::user1082::refund::3220.44::London::Huawei P30,2025-07-21 23:19:54,user1082,refund,3220.44,£,London,Huawei P30,True,,3220.44,23,0,False
25/06/2025 18:39:08 ::: user1064 *** TOP-UP ::: amt:4698.51£ @ Cardiff <Pixel 6>,2025-06-25 18:39:08,user1064,top,4698.51,£,Cardiff,Pixel 6,True,,4698.51,18,2,False
2025-06-22 11:36:41::user1055::withdrawal::1800.75::Cardiff::Samsung Galaxy S10,2025-06-22 11:36:41,user1055,withdrawal,1800.75,£,Cardiff,Samsung Galaxy S10,True,,1800.75,11,6,True
user1076 2025-07-25 01:23:21 debit 4562.75 Manchester iPhone 13,2025-07-25 01:23:21,user1076,debit,4562.75,£,Manchester,iPhone,True,,4562.75,1,4,False
2025-06-01 16:49:07::user1094::deposit::1740.54::Glasgow::None,2025-06-01 16:49:07,user1094,deposit,1740.54,£,Glasgow,,True,,1740.54,16,6,True
21/07/2025 21:23:32 ::: user1011 *** DEPOSIT ::: amt:480.24€ @ Birmingham <Huawei P30>,2025-07-21 21:23:32,user1011,deposit,480.24,£,Birmingham,Huawei P30,True,,480.24,21,0,False
08/06/2025 07:15:37 ::: user1040 *** TOP-UP ::: amt:3827.87$ @ None <Huawei P30>,2025-06-08 07:15:37,user1040,top,3827.87,,,Huawei P30,True,,3827.87,7,6,True
usr:user1089|refund|€4609.96|London|2025-07-16 10:15:30|Pixel 6,2025-07-16 10:15:30,user1089,refund,4010.67,€,London,Pixel 6,True,,4609.96,10,2,False
2025-06-13 00:19:50::user1071::cashout::4537.1::Liverpool::Nokia 3310,2025-06-13 00:19:50,user1071,cashout,4537.1,£,Liverpool,Nokia 3310,True,,4537.1,0,4,False
2025-07-25 19:53:17 | user: user1048 | txn: withdrawal of £3797.1 from Birmingham | device: None,2025-07-25 19:53:17,user1048,withdrawal,3797.1,£,Birmingham,None,True,,3797.1,19,4,False
2025-07-24 17:16:36 - user=user1074 - action=cashout €4817.11 - ATM: Cardiff - device=Huawei P30,2025-07-24 17:16:36,user1074,cashout,4190.89,€,Cardiff,Huawei P30,True,,4817.11,17,3,False
2025-07-26 11:36:07 - user=user1011 - action=transfer £2321.34 - ATM: Glasgow - device=Xiaomi Mi 11,2025-07-26 11:36:07,user1011,transfer,2321.34,£,Glasgow,Xiaomi Mi 11,True,,2321.34,11,5,True
user1031 2025-06-23 14:59:38 withdrawal 3619.56 Birmingham Nokia 3310,2025-06-23 14:59:38,user1031,withdrawal,3619.56,£,Birmingham,Nokia,True,,3619.56,14,0,False
2025-07-07 22:22:26 >> [user1075] did top-up - amt=£1020.35 - London // dev:None,2025-07-07 22:22:26,user1075,top,1020.35,£,London,,True,,1020.35,22,0,False
usr:user1068|deposit|€1107.08|London|2025-06-22 12:57:14|iPhone 13,2025-06-22 12:57:14,user1068,deposit,963.16,€,London,iPhone 13,True,,1107.08,12,6,True
usr:user1035|cashout|£1368.69|None|2025-07-19 17:59:15|Samsung Galaxy S10,2025-07-19 17:59:15,user1035,cashout,1368.69,£,,Samsung Galaxy S10,True,,1368.69,17,5,True
2025-06-13 20:38:48 | user: user1011 | txn: withdrawal of $1057.43 from Birmingham | device: None,2025-06-13 20:38:48,user1011,withdrawal,793.07,$,Birmingham,None,True,,1057.43,20,4,False
2025-06-26 00:19:46 - user=user1020 - action=purchase €769.31 - ATM: Cardiff - device=iPhone 13,2025-06-26 00:19:46,user1020,purchase,669.3,€,Cardiff,iPhone 13,True,,769.31,0,3,False
2025-06-04 19:48:16 >> [user1003] did debit - amt=£388.99 - London // dev:Nokia 3310,2025-06-04 19:48:16,user1003,debit,388.99,£,London,Nokia 3310,True,,388.99,19,2,False
usr:user1000|debit|$140.76|Manchester|2025-06-09 22:30:55|None,2025-06-09 22:30:55,user1000,debit,105.57,$,Manchester,,True,,140.76,22,0,False
2025-06-03 22:51:03 >> [user1071] did debit - amt=€2955.71 - None // dev:Xiaomi Mi 11,2025-06-03 22:51:03,user1071,debit,2571.47,€,None,Xiaomi Mi 11,True,,2955.71,22,1,False
24/06/2025 17:16:13 ::: user1040 *** PURCHASE ::: amt:4855.52£ @ Leeds <Nokia 3310>,2025-06-24 17:16:13,user1040,purchase,4855.52,£,Leeds,Nokia 3310,True,,4855.52,17,1,False
2025-07-15 22:01:23 | user: user1040 | txn: top-up of $3048.48 from Cardiff | device: Xiaomi Mi 11,2025-07-15 22:01:23,user1040,top-up,2286.36,$,Cardiff,Xiaomi Mi 11,True,,3048.48,22,1,False
usr:user1064|withdrawal|$82.1|None|2025-06-29 01:07:29|Xiaomi Mi 11,2025-06-29 01:07:29,user1064,withdrawal,61.57,$,,Xiaomi Mi 11,True,,82.1,1,6,True
2025-07-31 02:14:04 - user=user1093 - action=transfer €1852.6 - ATM: Leeds - device=Xiaomi Mi 11,2025-07-31 02:14:04,user1093,transfer,1611.76,€,Leeds,Xiaomi Mi 11,True,,1852.6,2,3,False
2025-07-04 20:32:13 >> [user1074] did withdrawal - amt=£1890.26 - Birmingham // dev:Nokia 3310,2025-07-04 20:32:13,user1074,withdrawal,1890.26,£,Birmingham,Nokia 3310,True,,1890.26,20,4,False
2025-07-14 17:39:38 | user: user1034 | txn: withdrawal of £33.36 from London | device: iPhone 13,2025-07-14 17:39:38,user1034,withdrawal,33.36,£,London,iPhone 13,True,,33.36,17,0,False
user1089 2025-07-08 22:13:05 transfer 662.91 Liverpool Pixel 6,2025-07-08 22:13:05,user1089,transfer,662.91,£,Liverpool,Pixel,True,,662.91,22,1,False
2025-07-06 11:43:10 - user=user1017 - action=purchase €4369.98 - ATM: London - device=Huawei P30,2025-07-06 11:43:10,user1017,purchase,3801.88,€,London,Huawei P30,True,,4369.98,11,6,True
user1038 2025-06-20 04:48:14 withdrawal 610.35 Manchester Pixel 6,2025-06-20 04:48:14,user1038,withdrawal,610.35,£,Manchester,Pixel,True,,610.35,4,4,False
user1065 2025-06-11 04:06:01 purchase 3948.74 Manchester iPhone 13,2025-06-11 04:06:01,user1065,purchase,3948.74,£,Manchester,iPhone,True,,3948.74,4,2,False
2025-06-26 22:53:12 - user=user1027 - action=cashout $3080.36 - ATM: Manchester - device=iPhone 13,2025-06-26 22:53:12,user1027,cashout,2310.27,$,Manchester,iPhone 13,True,,3080.36,22,3,False
